Dates,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,SBILIFE IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NEST IS Equity,NTPC IS Equity,LTIM IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,COAL IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,HDFCLIFE IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity,NIFTY Index
11-07-2017,2813.09,506.8,412.32,#N/A N/A,674.3,330.4,695.08,283.55,200.65,52.24,563.8,528.7,840.2,452.2,538.45,1131.75,160.25,213.6,197.4,2691.25,3748.3,1106.45,487.68,958.75,1160.73,7457,82.83,6778.45,136.08,785.35,1560.7,1234.3,425.33,119.22,1419.2,254.5,289.65,356.4,372.7,1237.9,456.95,#N/A N/A,735.2,4151.25,569.27,385.2,2792.75,1848.53,1049.12,169.5,9786.05
12-07-2017,2825.85,506.75,422.93,#N/A N/A,681.86,328.85,688.35,287.65,200.6,52.45,562.4,530.8,840.63,455.8,539.95,1133.7,162.85,213.9,197.85,2690.1,3718.75,1131.65,486.18,956.65,1159.7,7476.65,87.74,6822.1,136.71,787.15,1577,1230.85,427,120.38,1443.7,253.45,292.35,357.89,373.85,1219.72,461,#N/A N/A,732,4191.25,576.27,387.3,2785.85,1851.08,1055.75,173.75,9816.1
13-07-2017,2805.6,511.9,436.46,#N/A N/A,686.83,338.75,685.2,288.75,204.7,52.9,569.3,534.15,841.78,458.55,543.65,1125.5,158.9,213.45,198.04,2694,3750.95,1134.7,488.53,962.1,1175.1,7567.55,87.43,6785.8,136.58,786.1,1579.9,1250,429.3,120.99,1485.9,253.65,297.9,363.34,375.95,1223.2,459.05,#N/A N/A,729.75,4198.7,576.57,389.25,2789.75,1863.8,1073.94,175.4,9891.7
14-07-2017,2790.72,512.95,439.99,#N/A N/A,692.08,337.15,687.78,291.6,205.95,52.38,572.55,533.65,839.98,460.8,548.05,1117.35,158.35,215.15,194.89,2703,3758.05,1139.3,486.03,977.2,1171.2,7557.25,86.56,6810.95,139.42,780.1,1574.5,1253.1,425.18,121.05,1499.4,250.45,298.25,366.81,375.6,1198.72,451.3,#N/A N/A,735.9,4222.9,575.47,388.95,2809.8,1859.6,1060.63,174.2,9886.35
17-07-2017,2805.96,510.5,444.63,#N/A N/A,700.21,325.15,692.3,293,209.15,52.52,571.45,533.75,841.18,467.45,556.5,1125.45,160.05,218.05,200.14,2697.25,3764.35,1152.95,492.03,979.7,1171.25,7522.3,86.56,6878.2,140.46,773.5,1581.05,1238.95,434.05,121.89,1538.5,247,303.5,368.12,381.25,1197.72,454.15,#N/A N/A,730.9,4347.75,576.07,391.85,2821.25,1848.85,1090,177,9915.95
18-07-2017,2859.85,516.55,441.96,#N/A N/A,685.83,284.55,690.08,291,207.4,52.84,578.25,527.75,841.78,468.6,559.75,1146.6,161.7,216.15,201.75,2718.95,3783.95,1157.85,492.8,977.1,1177.9,7549.35,85.6,6852.5,139.63,786.05,1570.1,1247.75,440.35,121.16,1512.35,248.5,303.9,367.98,381.9,1204.18,456.15,#N/A N/A,735,4330.85,571,391.3,2831.75,1871.48,1091,173.75,9827.15
19-07-2017,2921.5,520.2,456.45,#N/A N/A,691.72,291.45,691.2,293.3,213.45,53.58,589.15,533.05,846.15,469.85,568.25,1155.85,163,219.65,203.33,2774,3770.65,1154.35,489.93,994.2,1181.3,7561.5,86.62,6938.1,139.83,790.05,1574.55,1250.15,447.7,122.99,1541.85,254.7,302.25,379.65,381.05,1224.8,460.6,#N/A N/A,755.6,4205.85,572.73,396.75,2823.7,1903.1,1050,175.15,9899.6
20-07-2017,2925.27,540,467.93,#N/A N/A,689.89,289.5,696.73,290.95,213.65,52.27,582.05,529.8,855.45,467.2,571.9,1155.55,165.85,214.6,201.86,2750.1,3729.9,1152.9,484.73,980,1185.65,7490.95,87.18,6869.4,137.88,784.25,1560,1233.5,442.83,123.02,1595.35,255.3,300.6,378.35,380,1222.35,460.15,#N/A N/A,744.7,4141.7,570.63,391.5,2818.6,1895.55,1072.95,171.3,9873.3
21-07-2017,2890.32,540.8,491.04,#N/A N/A,715.21,288.9,693.03,290.65,214.55,51.9,575.95,543.2,851.53,467.15,566.2,1156.1,164.35,214.75,214.54,2762.55,3682,1158.65,490.05,999.45,1179.25,7543,87.68,6807.05,137.33,768.3,1566.65,1267.75,452.48,121.11,1621.35,262.35,302.05,370.69,381.9,1245.6,464.6,#N/A N/A,721.25,4176.65,575.47,394.7,2815.8,1917.03,1061.1,172.2,9915.25
24-07-2017,2884.38,534.8,495,#N/A N/A,728.86,293.25,694.48,294.55,214.4,51.46,570.8,538.15,867.55,466.2,569.75,1155.75,163.25,213.75,218.66,2696.45,3692.3,1159.35,495.28,992.95,1178,7554.55,87.09,6835.85,136.71,764.5,1554.5,1292.05,453.7,121.92,1597.4,261.55,303.05,378.57,388.45,1265.35,464,#N/A N/A,687.9,4197.5,578.6,399.05,2826.75,1914.73,1053.2,170,9966.4
25-07-2017,2840.75,544.95,495.85,#N/A N/A,722.95,291.4,694.9,296.1,220.2,51.87,565.9,536.15,869.83,466.9,564.4,1150.1,163.3,215.1,217.16,2692.15,3709.05,1149.6,496.93,987.95,1170.85,7504.85,86.5,6819.55,136.58,770.15,1542.5,1294.3,447.53,122.06,1627.5,258.3,304.15,385.56,390.75,1285.75,456.1,#N/A N/A,675.5,4105.7,589.23,391.1,2847.7,1925.25,1075.55,171.15,9964.55
26-07-2017,2900.25,528.85,495.54,#N/A N/A,732.24,293.65,706.75,295.8,221.55,53.07,579.5,537.9,873.78,471.4,575.45,1134,164,219.15,217.01,2707.35,3717.45,1164.55,497.03,986.55,1180.25,7565.25,87.4,6785.65,138.63,770.4,1580.2,1292.75,446.35,122.23,1687.15,260.65,310.35,384.16,393.05,1278,457.3,#N/A N/A,678.8,4074.4,582.2,389.35,2841.35,1925.3,1069.75,172.2,10020.65
27-07-2017,2910.23,524.65,493.45,#N/A N/A,719.63,288.55,699.1,298.35,221.25,52.65,572.1,527.45,894.83,477.2,568.7,1148.8,162.9,214.8,217.28,2620.35,3703.55,1171.9,485.53,998.15,1182.05,7599.6,86,6799.65,137.83,767.35,1606.7,1297.8,445.13,121.87,1679.35,255.25,307.2,374.97,392.5,1240.85,445.4,#N/A N/A,660.2,4042.95,579.07,377.25,2840.3,1937.95,1070.65,168.4,10020.55
28-07-2017,2938.84,515.1,492.63,#N/A N/A,719.47,291.55,696.1,299.1,215.85,51.77,550.8,533.15,889.25,475.6,566.1,1153.25,164.75,215.8,216.79,2464.95,3630.3,1153.85,498.68,1012.7,1161.4,7630.45,86.12,6780.7,136.58,762.2,1628.35,1273.65,446.55,120.74,1701.35,251.55,296.15,372.49,395.75,1242.15,445.85,#N/A N/A,674.3,4024.2,579,381.3,2828.15,1953.33,1071.4,169.15,10014.5
31-07-2017,3008.12,519.8,499.19,#N/A N/A,728.84,285.25,701.65,312.5,219.65,53.2,531.65,544.25,892.2,471.15,560.1,1161.7,169.4,221.25,216.34,2383.2,3655.75,1155.75,505.6,1021.65,1193.95,7750.05,85.63,6767.15,136.83,764.3,1645.75,1259,446.45,125.61,1703.1,249.1,302.6,377.58,395.9,1245.9,444.6,#N/A N/A,672.9,4056.9,584.77,385.85,2808.55,1960.8,1070.25,169.55,10077.1
01-08-2017,3150.48,516.55,506.73,#N/A N/A,723.6,287.85,714.63,309,225.75,53.7,533.8,539.35,898.6,485.6,562.45,1148.2,167.4,223.15,221.1,2431.55,3727.85,1173.95,502.78,1015.3,1190.05,7856.1,87.05,6703,137.67,774.95,1665.7,1267.8,442.1,126.23,1716.25,251.45,302.6,375.87,404,1250.83,446.9,#N/A N/A,667.75,4067.85,596.07,402.45,2823.4,1953.75,1099.4,167.5,10114.65
02-08-2017,3115.38,516.9,500.24,#N/A N/A,735.15,285.45,707.3,307.7,228.2,53.4,523.55,552.8,895.83,486.3,568.55,1144.5,165.4,219.75,220.35,2378.55,3802.6,1168.75,496.68,1010.9,1176.8,7795.5,88.14,6711.6,143.21,772.15,1658.75,1277.55,441,124.76,1707.2,250.85,301.85,374.79,411.25,1236.9,440.35,#N/A N/A,669.05,4087.45,592.67,402.05,2802.9,1932.05,1105.15,165.1,10081.5
03-08-2017,3072.61,506,511.51,#N/A N/A,744.58,281.4,708.25,300.55,220.95,52.47,515.85,558.05,889.98,490,557.15,1146.1,165.7,223.35,216.83,2323.95,3838.35,1169.9,492,996.4,1174.75,7737.4,85.53,6731.3,143.79,778.45,1645.2,1267.55,437.88,125.41,1701.75,241.75,295.7,382.31,407.35,1244.72,431.45,#N/A N/A,670.05,4084.4,587.17,407.15,2834.25,1936.98,1126.2,166.65,10013.65
04-08-2017,3163.73,508.1,530.81,#N/A N/A,731.97,280.75,709.03,305.25,225.25,54.02,506.4,611.2,895.13,517.9,568.7,1157.3,166.4,228.25,217.05,2239.55,3956.55,1192.1,491.88,996.2,1175.85,7770.3,85.69,6702.25,147.79,775,1664.7,1258.1,445.33,126.34,1723.45,249.2,296.25,379.34,406.65,1261.4,435.6,#N/A N/A,682.15,4081.35,591.37,409,2874.65,1958.7,1126.3,166.45,10066.4
07-08-2017,3196.98,505.8,543.31,#N/A N/A,729.35,279.85,700.38,311.2,227.65,56.29,505.55,614.85,894.28,527.7,566.5,1149.65,165.9,229.05,215.81,2206.95,3952.7,1186.3,484.13,997.9,1179.95,7838.65,86.99,6740.1,145.38,779.45,1650.5,1268.05,443,127.1,1798.15,251.5,300.15,376.23,414.25,1251.72,430,#N/A N/A,684.05,4049.95,585.1,406.35,2889.25,2053.9,1125.1,170.45,10057.4
08-08-2017,3212.09,499.45,533.61,#N/A N/A,723.13,274.15,700,303.65,234.9,57.83,500.35,609.4,888.95,505.05,578.6,1147.35,164,230.85,215.55,2095.65,3913.4,1191,481.93,987.7,1171.2,7755.9,85.28,6681.55,142.63,777.05,1638.65,1251.05,441,125.38,1779.8,245.05,295.5,376.55,414.8,1251.53,430,#N/A N/A,673.7,4056.7,575.57,398.25,2911.6,2036.18,1108.65,166,9978.55
09-08-2017,3148.91,486.95,512.19,#N/A N/A,721.44,272.85,696.15,302.3,239.45,56.76,474.35,619.15,882.23,495.95,561.85,1155.55,165.7,230.45,214.88,2048.35,3883.75,1185.35,484.68,992.4,1153.9,7661.6,77.15,6729.95,144.71,763.4,1637.25,1220.55,439.38,124.82,1697.7,242.5,290.6,374.97,397.25,1256,416.05,#N/A N/A,639.05,3997.85,553.67,393.85,2831.15,2029.45,1091.8,162.1,9908.05
10-08-2017,3011.17,485.5,502.48,#N/A N/A,714.92,273.1,693.53,296.7,238,56.69,460.8,610.35,880.23,481.5,548.2,1151.1,163.7,222.75,216.11,1944.45,3889.55,1170.7,490.63,996.8,1157.7,7578.75,71.93,6642.6,143.88,746.35,1629.4,1213.8,441.45,122.29,1635.6,238.95,288.75,375.15,385.65,1255.72,380.2,#N/A N/A,626.1,3907.6,547.67,404,2796.2,2059.6,1070.75,156,9820.25
11-08-2017,2962.73,489.7,499.2,#N/A N/A,697.72,271.5,674.03,280.15,221,55.98,450,607,874.53,484.3,541.4,1143.9,159.65,223.5,217.28,2011.15,3840.9,1152.8,493.85,992.2,1131.95,7457.4,70.6,6544.3,140.71,737.5,1625.35,1217.25,436.15,123.13,1695.4,235.9,286.95,373.62,382.75,1248.03,374.5,#N/A N/A,627.2,3922.55,540.9,402.8,2788.2,2050.98,1060.75,164.2,9710.8
14-08-2017,3038.56,491.75,522.21,#N/A N/A,709.82,271.25,677.88,278.2,229.15,58.51,471.8,630.4,878.6,478.35,570.05,1154,161.7,232.35,216.38,2002.05,3957.05,1155.7,490.73,982.6,1146.9,7608.45,72.43,6652.45,143.13,738.05,1624.7,1191.25,430.05,125.3,1710.9,238.15,291.8,368.21,396.2,1234.7,375.4,#N/A N/A,639.05,3960.5,572.3,402.2,2831.6,2080,1108.65,178.75,9794.15
15-08-2017,3038.56,491.75,522.21,#N/A N/A,709.82,271.25,677.88,278.2,229.15,58.51,471.8,630.4,878.6,478.35,570.05,1154,161.7,232.35,216.38,2002.05,3957.05,1155.7,490.73,982.6,1146.9,7608.45,72.43,6652.45,143.13,738.05,1624.7,1191.25,430.05,125.3,1710.9,238.15,291.8,368.21,396.2,1234.7,375.4,#N/A N/A,639.05,3960.5,572.3,402.2,2831.6,2080,1108.65,178.75,9794.15
16-08-2017,3061.7,499.5,535.68,#N/A N/A,706.68,279.2,685.6,283.1,233.6,59.21,485.7,627.7,890.63,483.95,590.45,1141.3,160.95,237.75,217.46,2005.25,4022.1,1186.35,487.6,1000.55,1142.25,7701.15,71.53,6680.3,141.75,741.75,1647.2,1159.45,432.25,124.14,1721.35,237.95,294.95,367.49,397.55,1246.18,389.25,#N/A N/A,657.25,3941.3,568.07,419.95,2849.2,2149.98,1106.5,193.85,9897.3
17-08-2017,3092.8,497.15,530.44,#N/A N/A,707.13,280,683.5,280.85,230.3,58.67,488.25,621.5,882.7,493.7,573.2,1134.95,160.6,234.6,216.26,2011.25,3997.85,1177.3,510.43,989,1134,7582.45,70.41,6652.8,147.33,775.75,1628.5,1101.45,435.7,123.44,1728.75,246.95,293.15,375.24,389.3,1242.83,385.3,#N/A N/A,645.7,3932.9,570.17,424.4,2825.85,2125.25,1100.7,190.6,9904.15
18-08-2017,3151.15,490.4,530.95,#N/A N/A,710.88,281.85,685,278.7,230.05,58.69,470.15,623.5,876.08,503.3,565.3,1140,160.9,237.05,216.08,1982,3986.7,1202.2,461.63,983.55,1130.6,7598.8,69.7,6653.4,144.5,773.35,1621.05,1068.25,438.13,125.41,1704.95,243.35,293.15,379.43,386.2,1256.9,380.4,#N/A N/A,635.2,4014.35,563.3,428.85,2811.35,2125.73,1098.05,194.4,9837.4
21-08-2017,3163.43,494.8,521.69,#N/A N/A,705.91,281.6,689.33,274.65,224.9,58.31,460.55,615.5,871.6,497.75,561.75,1134.45,157.15,233.7,215.78,1931.1,3972.05,1191.45,436.7,969.55,1127.1,7501.9,66.75,6619.25,143.33,751.7,1616.1,1051.3,437.03,123.92,1690.6,238.45,293.5,377.76,375.95,1264.4,374.35,#N/A N/A,622.15,4007.9,540.5,431.1,2766.5,2114.9,1111.45,196.15,9754.35
22-08-2017,3097.72,499.2,523.46,#N/A N/A,703.95,282.9,687.33,273.9,228.9,58.13,470.45,615.1,873.5,510.35,559.25,1129.45,159.45,231.95,217.69,1984.15,3888.05,1199.6,437.7,970.8,1117.7,7496.1,66,6604.35,139.75,743.35,1626.3,1098.5,437.93,123.47,1682.9,240.55,293.95,380.42,375.65,1248.78,373.6,#N/A N/A,629.2,3975.25,531.03,439.35,2740.55,2099.43,1114.25,189.85,9765.55
23-08-2017,3064.83,502.65,535.13,#N/A N/A,713.88,282.55,687.1,279,230.9,59.53,469.2,607.5,886.23,509.7,559.15,1141.3,159.7,239.75,217.5,2030.95,3888.9,1188.15,446.4,980.1,1124.15,7573.05,68.33,6606.05,141.88,740.95,1660.9,1092.6,440,123.61,1779.3,241.1,298.6,389.25,385,1244.72,379.95,#N/A N/A,638.4,3951.55,542.73,430.2,2754.65,2123.57,1119.05,196.55,9852.5
24-08-2017,3075.09,506.85,550.63,#N/A N/A,707.56,281.45,687.58,280.3,233,59.94,483,606.8,881.25,508.2,574.05,1135.6,159.45,246.05,217.05,2088.15,3882.65,1179.7,456.08,972.1,1131.7,7612.85,67.77,6602.6,140.83,736.1,1667.7,1083.2,433.75,124.28,1760.1,241.3,297.7,390.2,380.05,1248.3,384.15,#N/A N/A,673.4,3939.65,555.4,427.7,2728.55,2107.05,1134.45,194.25,9857.05
25-08-2017,3075.09,506.85,550.63,#N/A N/A,707.56,281.45,687.58,280.3,233,59.94,483,606.8,881.25,508.2,574.05,1135.6,159.45,246.05,217.05,2088.15,3882.65,1179.7,456.08,972.1,1131.7,7612.85,67.77,6602.6,140.83,736.1,1667.7,1083.2,433.75,124.28,1760.1,241.3,297.7,390.2,380.05,1248.3,384.15,#N/A N/A,673.4,3939.65,555.4,427.7,2728.55,2107.05,1134.45,194.25,9857.05
28-08-2017,3128.84,510.6,557.8,#N/A N/A,706.88,282.45,686.53,279.35,233.55,59.65,493.2,612.25,881.13,508,574.1,1155.9,160.6,244.5,218.03,2049.4,3959.2,1199.7,470.5,976.05,1138.9,7579,74.01,7048.6,144.42,750.6,1660.55,1092.65,433.83,122.12,1829.95,243.6,300.9,391.51,387.5,1243.65,379.3,#N/A N/A,694.9,3984.15,559.4,427.75,2742.05,2094.15,1143,193.3,9912.8
29-08-2017,3085.92,503.6,544.29,#N/A N/A,691.36,280.25,688.48,277,227.3,59.12,481.8,600.45,873.08,504.1,568.9,1151.7,157.25,246.9,218.06,2042.05,3945.7,1190.45,463.73,964.4,1130.05,7521.5,73.86,6956.2,140.33,747.6,1643.3,1077.05,426.28,121.11,1773.4,238.25,299.5,385.83,383.3,1235.43,376.1,#N/A N/A,687.45,3931.6,560.1,431.75,2726.6,2086.3,1132.85,190.35,9796.05
30-08-2017,3098.4,503.9,548.96,#N/A N/A,705.78,282,679.08,276.6,236.35,59.91,484.25,611.6,884.28,520.95,566.35,1153.35,158.4,259.05,218.4,2038.9,3988.1,1204.3,463.33,971.35,1139.65,7557.45,79.57,7033.45,139.96,747.1,1655.8,1092.5,424.6,121.28,1788.05,241.8,300.3,386.64,389.75,1242.28,378.5,#N/A N/A,702.6,4013.05,559.9,425.75,2750.55,2120.68,1173.05,197.05,9884.4
31-08-2017,3145.09,500.35,550.29,#N/A N/A,719.5,282.25,672.4,277.75,238,59.86,481.15,617.1,888.23,529,571.9,1168.55,156.95,254.4,224.33,2020.9,3995.1,1219.75,457.48,976,1136.3,7700.3,82.3,7121.25,140.63,754.15,1656.75,1082.6,432.65,123.33,1781.9,237.4,298.05,385.47,392.95,1248.18,376.55,#N/A N/A,696.4,4000.4,552.03,428.15,2814.5,2115.48,1195.2,198,9917.9
01-09-2017,3177.24,507.55,549.53,#N/A N/A,726.53,283.6,673.8,277.85,243.75,61.09,486.2,613.5,883.8,537.4,568.4,1215.9,159.95,256.65,222.34,2217.55,4048.95,1216.15,459.98,992.55,1139.2,7812.3,84.82,7015.3,140.21,758.7,1692.25,1090.55,432.88,121.78,1799.95,238.65,298.3,380.83,394.9,1228.22,390.85,#N/A N/A,711.95,3999.6,555.13,423.4,2916.35,2121.98,1170.75,197.6,9974.4
04-09-2017,3175.36,501.75,537.73,#N/A N/A,728,283.1,664.15,277.75,242.45,60.65,500.7,612.25,875.45,531.15,561.7,1197.05,161.8,254.8,222.98,2195.1,3978.9,1197.15,450.1,978.1,1130.65,7821.5,81.22,6864.8,140.21,760.45,1669.45,1111.75,430.3,122.4,1801.35,246.5,297.1,375.28,384.85,1228.1,383.4,#N/A N/A,709.1,4000.4,544.67,416.1,2915.15,2109.82,1170.45,193.3,9912.85
05-09-2017,3193.53,503.4,539.59,#N/A N/A,736.69,282.85,662.33,276.55,241.9,61.17,491.85,638.85,877.68,539.25,559.6,1206.35,162.8,256.25,222.94,2209.15,3970.45,1205.2,450.95,988.4,1126.65,7817.2,82.65,7027.75,141.25,762.2,1684.75,1102.9,429.95,121.61,1794.4,253.85,297.6,366.36,390.3,1242.18,388.15,#N/A N/A,724,4097.85,546.63,427.85,2950.7,2130.3,1179.95,196.7,9952.2
06-09-2017,3208.26,492.85,545.62,#N/A N/A,742.46,275.7,658.28,274.25,245.8,61.26,474.25,640.8,879.95,534.9,558.3,1206.05,162.3,263.1,222.9,2196.9,3950.65,1206.4,447.8,996.15,1117.6,7846.65,81.22,6973.55,141.63,772.4,1684.8,1098.25,425.53,120.54,1858.95,255.8,295.35,362.76,385.05,1226.6,382.7,#N/A N/A,698.8,4150.25,549.3,424.6,2920.55,2123.93,1186.25,205.95,9916.2
07-09-2017,3286.2,496.6,562.38,#N/A N/A,738.31,270.4,669.98,274.2,249.95,61.24,480.45,637,883.28,524.1,554.2,1198.65,162.3,264.1,224.21,2224.95,3982.9,1208.75,447.88,993.5,1129.1,7919.2,80.97,7132.55,141.75,772.75,1703.9,1104.85,429.65,121.44,1963.2,253.3,292.65,358.07,387.7,1230.05,378.15,#N/A N/A,696.35,4116.3,549.57,426.05,2965.45,2130.55,1212.15,205.75,9929.9
08-09-2017,3261.78,494,559.48,#N/A N/A,737.23,272.35,647.7,271.8,249.55,61.48,471.35,633.4,893.83,513.35,552,1203.95,161.85,263.45,225.38,2162.5,3956.05,1207.55,442.15,1007.55,1172.4,7970.75,79.23,7201.4,139.79,776.1,1695.9,1093.05,429.75,119.87,1891.2,255,292,363.66,385.9,1235.3,375.05,#N/A N/A,707.3,4144.45,542.63,430.8,2915.45,2144.13,1209.7,206.9,9934.8
11-09-2017,3249.86,493.9,573.33,#N/A N/A,738.13,273.6,640.1,270.95,250.05,62.16,467.45,632.95,911.68,512.25,553.85,1238.05,163.05,265.9,225.86,2159.5,3944.5,1219.9,439.35,1006.5,1217.85,8142.4,81.12,7295.2,142.13,769.3,1791.25,1095.65,430.35,121.28,1920.45,257.05,290.8,363.16,385.35,1227.22,375.3,#N/A N/A,719.6,4174.6,541.27,441.5,2929.6,2148.65,1232.75,209.25,10006.05
12-09-2017,3266.19,496.5,567.89,#N/A N/A,743.41,277.65,650.38,273.45,250.95,64.06,483.4,637.9,917.6,533.85,560.5,1256.35,162.3,269.7,223.58,2165.75,3918.9,1249.8,442.03,1021.75,1230.25,8154.5,83.17,7388.75,141.96,764.45,1741.9,1094.6,432.03,121.11,1894.4,257.55,291.2,365.19,389.05,1244.22,388.25,#N/A N/A,805.1,4220.25,542.93,441.4,2935.75,2158.6,1257.6,212.05,10093.05
13-09-2017,3222.64,499.3,572.34,#N/A N/A,766.2,271.5,653.67,273.4,248,63.76,503.35,630.3,920.93,500.2,554.4,1254.95,161.05,264.15,221.93,2217.35,3893.55,1250.95,441.88,1020.15,1223.35,8122.6,81.19,7239.3,140.79,766.5,1744.75,1070.1,435.65,120.23,1907.15,256.35,292,361.99,390,1244.6,389.65,#N/A N/A,828.25,4184.85,540.97,440.8,2934.95,2164.98,1229.55,207.3,10079.3
14-09-2017,3206.52,519.75,568.06,#N/A N/A,761.55,272,645.38,274.2,247.2,63.58,524.65,633.55,919.7,500.5,565.95,1246.05,159.35,265.7,212.59,2253.35,3891.25,1247.85,446.2,1007.6,1214.2,8070.25,81.9,7234.1,140.54,766.9,1728.75,1063.1,440.4,120.35,1909.9,255.05,293.7,359.51,403.1,1243.47,404.4,#N/A N/A,870.05,4214.4,547.3,441.4,2928.35,2170.32,1233.15,212.05,10086.6
15-09-2017,3200.8,516.15,567.46,#N/A N/A,759.7,269.3,647.13,271.5,247.8,63.69,524.3,632.15,924.48,497.25,561.4,1245.5,166.75,267.55,214.31,2211.2,3888,1246,454.13,1005.05,1212.4,8099.75,81.12,7349.05,139.46,756.7,1699.35,1061.05,443.53,119.53,1902.75,259.8,291.6,356.9,405.15,1253.03,401.75,#N/A N/A,868.4,4210.95,551.8,444.3,3025.6,2178.5,1240.1,210.55,10085.4
18-09-2017,3276.61,524.55,562.65,#N/A N/A,763.08,267,647.5,270.4,249.5,63.13,521.05,646.1,930.23,497.95,570.7,1255.95,165.2,262.55,216.98,2242.05,3949.9,1280.05,454.55,1017.05,1237.95,8157.85,81.25,7288.5,140,755.9,1745.6,1060.3,448.68,121.13,1911.65,264.55,293,357.48,404.7,1249.53,404.95,#N/A N/A,833.9,4209.2,556.13,445.1,3137.4,2194.23,1229.7,213.3,10153.1
19-09-2017,3240.4,520.75,565.13,#N/A N/A,756.81,267.85,647.38,267.8,246.5,63.45,515.8,641.55,924.85,506.9,573.4,1253.3,165.9,261.65,216.94,2241.55,3944.25,1279.3,456.13,1034.35,1225.9,8131.7,81.34,7254.8,140.83,769.15,1746.45,1057.35,446.83,121.42,1911.8,258.55,294.65,355.82,406.9,1249.13,423.65,#N/A N/A,863.25,4184.2,557.13,447.75,3115.45,2185.1,1220.85,216.2,10147.55
20-09-2017,3244.35,519.45,560.29,#N/A N/A,764.53,271.55,646.23,270.05,244.1,64.51,505.5,630.8,924.43,494.3,569.7,1237.3,167.7,259.15,218.93,2314.7,3856.05,1259.35,456.35,1023.2,1235.95,8120.15,80.35,7203.35,139.83,770.15,1726.4,1066.4,444.73,119.76,1904.9,256.55,290.55,357.66,409.7,1246.78,414.8,#N/A N/A,942.8,4209.65,553.5,448.9,3090.55,2175.53,1221.35,213.7,10141.15
21-09-2017,3182.43,512.55,548.63,#N/A N/A,759.29,269.55,645.73,268.5,244.55,64.46,519.65,618.55,919.55,496.15,591.9,1229.1,165.9,254.5,218.93,2486.55,3896.4,1256.7,454.78,1029.15,1228.05,8144.95,79.29,7146.2,140.17,781.6,1730.15,1061.15,435.15,119,1919.5,254.05,284.95,360.59,410.2,1262.45,413.65,#N/A N/A,990.9,4166.05,546.4,460.25,3078.85,2164.05,1201.5,212.2,10121.9
22-09-2017,3157.96,505.3,523.17,#N/A N/A,737.68,268.45,643.58,261.85,230.9,61.35,513.85,602.3,912.05,492,585.35,1213.25,164.45,246.95,220.84,2457.75,3791.15,1239.2,449.15,1021.9,1184.8,8068.2,75.6,7169.55,138.33,779.1,1707.6,1034.7,442.23,117.87,1863.15,253.8,277.1,356.31,401.2,1251.8,411.8,#N/A N/A,970.25,3999.6,537.83,458.4,3042.45,2135.15,1176.3,201.15,9964.4
25-09-2017,3097.98,501.7,511.06,#N/A N/A,741.43,262.25,630,258.75,229.1,60.02,505.95,602.15,899.88,487.15,577.2,1196.95,164.8,236.85,218.93,2417.25,3755.95,1247.15,447.68,999.5,1165.2,7964.95,72.43,7146.4,138.54,776.75,1701.7,1009.45,437.03,118.21,1796,257.05,279.5,351.27,388.65,1255.38,408.2,#N/A N/A,952.7,3901.8,522.87,451.95,3044.1,2140.55,1140.7,196.65,9872.6
26-09-2017,3082.73,511.95,517.05,#N/A N/A,740.12,262.45,623.58,258.25,234.6,61.36,507.6,592.25,896.15,469.25,579,1174,171.4,242.35,217.69,2370.75,3787.75,1217.35,452.95,994,1162.9,7889.9,73.64,7054.7,139.13,778.9,1693.4,1010.9,436.83,118.55,1840.1,260.4,282.75,349.1,390.55,1237.33,411.25,#N/A N/A,960.15,3914.65,519.13,447.35,3044.9,2163,1130.45,204.65,9871.5
27-09-2017,3047.02,506.3,507.14,#N/A N/A,721.21,258.5,616,250.4,233.65,60.92,494.7,590,888.25,465.6,570.1,1160,170.2,236.65,216.23,2304.7,3727.4,1205.9,449.9,979.6,1137.2,7739.95,70.94,7102.05,137.5,774,1667.95,1005.7,437.33,117.08,1806.75,260.85,276.4,347.84,372.55,1247.5,404.9,#N/A N/A,850.75,3798.5,513.33,449.95,3031.25,2150.88,1117.55,198.6,9735.75
28-09-2017,3018.52,511.8,504.38,#N/A N/A,709.75,261.55,615.28,252.55,238.45,60.95,499.2,575.65,897.65,462.85,582.65,1130,171.55,238.9,214.43,2375.4,3740.05,1202.8,448,1005.25,1133.35,7897.35,71.59,7137.6,138.38,772.65,1680.75,992.4,437.6,117.56,1842.85,267.8,275.95,344.33,372.05,1238.22,401.4,#N/A N/A,853.05,3868.7,510.8,454.45,3039.45,2169.85,1127.6,203.15,9768.95
