Date,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NTPC IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity
2021-10-19,2703.7,801.65,1907.66,2488.79,245.95,917.5,488.2,533.75,136.69,827.35,2484.9,1688.7,453.05,906.2,3183.75,158.6,691.55,711.55,4801.8,2876.05,2546.8,1822.15,2035.35,1846.05,7655.65,1569.45,149.65,1194.0,4301.05,1232.1,148.99,7739.3,747.45,681.1,792.25,3634.15,481.9,5192.1,7170.1,733.7,1539.1,3911.55,3795.9,1717.9,843.3
2021-10-20,2651.2,804.8,1860.32,2460.13,246.6,899.35,499.9,512.95,134.33,814.9,2411.4,1673.85,441.1,905.9,3169.6,154.9,685.15,701.95,4753.9,2816.0,2478.65,1802.35,2015.45,1806.7,7590.75,1589.7,146.25,1201.7,4146.75,1232.9,145.76,7761.35,745.85,708.45,794.9,3608.85,486.9,5116.4,7129.6,715.9,1539.3,3848.65,3762.0,1692.5,826.95
2021-10-21,2663.35,807.8,1857.96,2389.17,244.7,897.0,502.95,493.75,131.47,818.4,2395.7,1676.3,451.05,911.55,3002.0,155.0,674.1,696.3,4651.65,2756.9,2445.75,1753.65,2143.75,1805.75,7575.25,1595.05,147.9,1184.4,4134.85,1210.7,145.54,7737.3,755.5,696.05,779.35,3532.5,508.0,5193.65,7129.0,717.45,1524.25,3804.0,3714.35,1745.8,814.8
2021-10-22,2612.55,816.7,1865.82,2393.63,236.6,887.85,502.95,470.45,129.63,812.55,2412.0,1680.75,447.25,896.35,2982.4,157.05,667.8,682.4,4637.45,2744.15,2454.1,1719.8,2171.4,1792.25,7408.9,1543.0,144.9,1196.4,4028.4,1194.0,145.84,7710.2,759.3,694.5,761.8,3498.85,490.9,5073.4,7149.6,704.35,1517.45,3866.5,3690.0,1713.8,795.25
2021-10-25,2561.75,845.1,1808.72,2370.31,233.4,890.7,506.5,473.25,129.33,813.2,2379.15,1657.0,431.7,901.85,2918.05,161.4,674.25,667.7,4676.15,2686.8,2455.85,1707.55,2154.5,1784.15,7260.6,1532.2,143.9,1177.75,4164.0,1165.4,144.49,7646.65,841.7,691.1,752.05,3492.95,479.9,4995.95,7149.8,695.3,1524.1,3763.75,3631.05,1710.65,788.95
2021-10-26,2590.25,841.9,1835.33,2424.29,236.7,894.55,512.55,486.05,134.37,813.5,2454.75,1652.75,431.05,907.5,2969.8,163.1,694.35,668.15,4666.2,2700.5,2436.85,1703.7,2210.95,1796.25,7297.35,1543.85,143.2,1154.9,4267.95,1166.8,142.8,7855.65,829.4,696.2,749.9,3482.6,508.65,5018.9,7269.1,713.25,1563.3,3791.75,3692.8,1739.4,808.9
2021-10-27,2583.9,787.5,1801.2,2393.63,238.45,886.8,519.15,479.85,132.62,825.1,2460.1,1642.8,427.7,922.5,3094.65,157.9,684.9,671.1,4662.7,2690.15,2396.6,1728.95,2188.25,1784.55,7356.25,1566.55,141.3,1142.55,4276.55,1177.15,142.69,7482.15,835.0,702.35,745.85,3489.75,497.9,5149.35,7354.2,741.5,1567.85,3776.5,3697.85,1728.4,818.75
2021-10-28,2527.5,758.35,1798.77,2367.39,225.1,883.85,501.35,468.8,129.96,807.6,2375.15,1593.6,420.8,891.75,3116.3,150.2,667.45,656.9,4569.95,2667.75,2389.65,1703.9,2098.5,1814.25,7369.7,1398.55,137.35,1176.0,4289.5,1152.0,139.43,7484.25,798.7,689.75,688.1,3421.65,481.05,5121.15,7446.65,729.9,1533.3,3700.7,3681.9,1702.4,809.7
2021-10-29,2484.8,742.0,1782.12,2310.59,223.2,884.25,502.15,459.8,131.6,795.0,2383.55,1582.85,417.7,905.05,3100.1,149.05,669.15,646.75,4659.2,2657.1,2393.15,1667.75,2031.15,1766.65,7482.4,1423.6,132.65,1140.2,4262.05,1143.75,138.79,7400.2,802.05,685.35,693.0,3397.75,483.7,5150.15,7636.05,740.2,1477.85,3707.25,3675.75,1721.1,809.5
2021-11-01,2560.0,752.35,1756.57,2312.0,226.85,870.35,515.7,478.15,136.49,811.8,2406.3,1605.3,421.65,909.25,3121.8,153.15,688.95,655.45,4801.45,2680.7,2407.1,1700.05,2076.5,1795.35,7615.55,1445.3,134.3,1229.1,4336.6,1189.2,140.81,7413.95,803.9,712.5,704.4,3476.4,485.7,5228.2,7775.1,720.05,1522.15,3726.15,3678.15,1789.0,824.9
2021-11-02,2542.45,755.85,1754.26,2278.29,225.6,861.5,521.7,468.4,131.37,815.4,2453.95,1606.75,416.15,903.4,3103.35,152.95,672.85,653.8,4746.1,2684.3,2418.9,1697.9,2076.65,1815.65,7791.75,1472.8,136.65,1212.55,4289.9,1170.65,139.13,7455.35,800.95,713.95,702.35,3484.2,487.85,5205.4,7713.35,720.3,1490.6,3741.85,3682.9,1744.05,833.8
2021-11-03,2521.85,750.6,1750.95,2262.62,222.45,849.0,527.65,478.3,132.6,787.95,2417.95,1581.45,414.9,912.65,3170.65,152.0,680.25,652.5,4771.65,2641.45,2411.35,1702.5,2037.55,1889.5,7734.25,1485.9,136.75,1177.95,4438.6,1176.35,137.96,7516.25,785.95,699.1,709.2,3492.25,484.9,5140.15,7887.85,737.05,1498.55,3698.4,3629.85,1785.55,826.9
2021-11-04,2661.6,752.95,1759.4,2276.52,226.55,872.85,530.45,472.6,132.59,795.45,2431.75,1593.95,419.75,910.7,3159.25,152.05,678.65,653.7,4766.15,2677.5,2422.85,1708.7,2057.0,1908.95,7747.4,1489.45,137.15,1189.1,4438.55,1183.1,138.79,7525.1,782.1,701.1,713.7,3508.65,489.7,5208.05,7880.8,737.7,1505.85,3759.35,3652.6,1791.6,827.4
2021-11-08,2711.25,751.05,1831.98,2279.34,229.8,859.5,523.25,469.8,134.32,800.0,2536.75,1600.25,431.75,913.7,3138.0,154.9,685.85,658.35,4788.75,2682.9,2431.9,1737.5,2118.85,1924.55,7684.6,1568.25,140.3,1061.15,4405.35,1182.85,141.86,7673.65,780.15,709.0,730.45,3502.75,501.4,4896.7,8214.05,742.65,1556.2,3777.3,3717.7,1848.95,836.35
2021-11-09,2724.25,745.05,1817.25,2297.33,228.75,892.15,529.15,464.6,133.6,801.35,2512.1,1572.25,430.5,914.15,3145.15,156.65,676.65,658.45,4792.35,2714.35,2431.15,1742.5,2097.2,1943.6,7577.55,1635.45,138.5,1068.25,4532.9,1172.8,139.91,7577.5,786.55,713.2,737.35,3505.7,509.65,4951.3,8166.0,746.35,1559.2,3794.45,3621.6,1863.85,835.65
2021-11-10,2746.75,749.35,1832.62,2323.03,230.85,919.65,524.4,449.75,129.85,811.1,2484.6,1555.25,431.25,912.45,3108.3,157.7,662.4,652.6,4829.35,2718.8,2400.15,1740.15,2076.05,1950.15,7511.65,1655.85,137.4,1032.2,4552.85,1169.15,138.3,7581.45,780.9,735.45,737.9,3484.3,510.75,4905.75,8106.8,771.3,1566.6,3771.7,3698.5,1874.45,842.4
2021-11-11,2704.35,738.05,1787.13,2327.26,230.0,924.75,509.6,453.95,129.96,794.85,2528.1,1548.3,425.3,904.9,3063.5,153.5,667.4,641.8,4814.95,2700.9,2376.2,1733.3,2054.1,1931.7,7453.45,1664.9,136.65,1033.3,4567.25,1160.7,136.61,7452.7,771.45,728.6,735.1,3488.2,503.45,4833.25,8050.65,764.7,1521.95,3749.95,3643.4,1844.35,837.65
2021-11-12,2723.0,736.05,1827.38,2362.38,232.9,937.8,511.35,468.55,128.73,806.5,2539.5,1553.0,427.7,915.95,3122.9,154.65,671.35,660.05,4843.25,2683.05,2404.95,1780.2,2074.7,1959.95,7479.85,1705.2,136.45,1037.05,4669.5,1172.35,136.5,7579.1,776.6,743.5,750.3,3526.05,507.05,4843.8,8080.75,769.55,1585.0,3635.05,3687.95,1858.45,847.9
2021-11-15,2684.35,733.25,1813.05,2348.44,238.1,928.4,506.55,455.9,124.55,810.7,2539.4,1557.25,426.35,938.15,3168.7,157.8,661.5,658.9,4873.65,2693.25,2424.75,1787.15,2097.3,1947.05,7503.1,1749.55,137.15,1041.5,5080.95,1170.85,141.23,7534.25,773.3,737.55,749.8,3553.3,505.45,4907.65,8050.8,784.05,1579.15,3601.15,3742.6,1855.85,852.55
2021-11-16,2710.3,726.15,1820.98,2293.87,235.45,960.3,495.1,445.6,122.88,798.45,2531.75,1548.0,419.9,921.75,3151.7,157.15,664.9,661.45,4817.6,2750.9,2406.65,1792.3,2082.85,1955.3,8050.35,1711.6,134.3,1020.9,5096.85,1163.4,140.7,7555.7,764.05,730.3,746.45,3556.4,519.05,4852.6,7882.4,780.05,1599.9,3608.7,3690.75,1823.15,833.4
2021-11-17,2674.2,712.35,1825.54,2244.77,239.5,954.45,498.15,445.4,122.01,791.35,2499.35,1530.8,413.8,905.35,3230.25,157.4,662.35,661.8,4768.3,2749.35,2391.15,1787.45,2053.1,1952.9,8274.75,1706.45,136.45,1034.0,5733.95,1152.45,143.29,7607.65,761.3,720.05,735.55,3521.9,530.15,4763.85,7857.7,755.6,1618.45,3583.8,3615.05,1792.65,836.4
2021-11-18,2603.3,706.35,1792.13,2253.24,237.5,923.7,503.8,440.3,118.66,790.65,2478.2,1539.4,405.3,892.3,3226.85,154.3,650.55,651.45,4671.45,2684.85,2399.4,1779.4,2024.45,1897.0,8117.15,1688.75,135.3,1008.45,5588.6,1120.2,144.38,7484.95,762.9,714.35,726.05,3475.7,509.7,4785.6,7767.7,741.45,1567.75,3547.55,3571.6,1774.5,832.05
2021-11-22,2548.05,686.4,1707.38,2153.44,230.9,900.85,486.4,442.15,116.51,770.75,2391.3,1515.35,395.6,895.4,3261.25,146.55,657.0,644.05,4607.6,2634.6,2388.55,1759.4,1955.45,1864.5,7864.4,1675.75,130.15,1006.9,5419.5,1110.1,145.65,7058.3,752.0,742.1,715.0,3458.4,486.1,4679.15,7653.8,716.5,1541.3,3444.2,3581.6,1778.3,812.75
2021-11-23,2599.2,685.65,1736.81,2173.57,231.6,901.35,493.05,450.2,119.21,785.2,2387.7,1515.55,397.6,910.6,3185.55,146.7,683.3,642.8,4631.95,2632.2,2394.2,1736.9,1982.9,1886.35,7854.0,1707.95,133.5,981.35,5454.25,1112.6,151.39,7114.3,751.85,758.9,729.25,3464.25,495.5,4763.3,7657.95,725.25,1560.55,3434.85,3662.15,1783.35,820.95
2021-11-24,2536.95,685.15,1740.87,2142.19,227.7,893.2,493.15,452.1,117.85,778.95,2375.85,1518.05,403.35,893.45,3157.0,153.45,683.25,636.5,4598.05,2621.05,2374.75,1696.0,2011.4,1862.5,7669.45,1755.15,135.35,970.4,5397.2,1119.45,152.48,7177.3,760.2,758.9,763.05,3443.3,488.65,4682.7,7577.3,721.7,1538.1,3407.1,3623.35,1746.95,798.95
2021-11-25,2520.4,679.9,1736.88,2271.14,231.3,891.2,490.55,447.05,117.37,782.9,2397.8,1525.95,400.1,899.95,3144.25,155.1,680.9,636.7,4591.6,2594.7,2349.05,1722.4,2035.1,1849.9,7572.5,1763.05,135.2,959.3,5701.05,1124.8,153.19,7125.8,751.05,765.15,762.45,3445.9,492.75,4799.8,7608.8,727.3,1559.35,3391.7,3573.4,1766.75,807.8
2021-11-26,2433.9,661.75,1668.26,2197.94,224.0,853.75,470.5,417.0,111.23,767.3,2292.3,1489.9,376.85,966.7,3143.1,147.1,628.65,621.45,4750.9,2529.4,2335.1,1691.65,1964.3,1778.15,7170.5,1669.55,128.85,901.8,5687.6,1110.05,151.5,6807.05,722.2,738.75,717.15,3446.85,460.2,4937.8,7394.75,703.8,1527.4,3334.6,3555.3,1690.1,766.7
2021-11-29,2413.4,651.1,1689.04,2224.27,221.5,850.8,465.1,420.15,111.48,751.05,2324.2,1501.25,367.45,965.0,3144.3,144.1,625.6,630.6,4697.6,2490.8,2329.4,1696.35,2019.6,1767.25,7149.5,1665.05,126.5,895.45,5727.5,1133.15,150.19,6905.75,718.4,739.35,702.6,3502.0,461.45,4921.35,7388.25,689.35,1536.65,3298.2,3528.6,1683.95,766.0
2021-11-30,2370.45,655.65,1723.74,2191.38,221.15,835.5,460.55,412.75,107.12,753.6,2375.5,1493.55,370.0,971.3,3143.65,142.1,608.4,637.25,4675.85,2449.3,2317.55,1712.65,1961.9,1764.75,7067.8,1662.85,127.25,883.0,5687.75,1138.65,155.06,6997.25,714.35,728.25,683.85,3529.15,458.6,4878.8,7433.75,681.7,1541.45,3240.3,3545.5,1662.45,778.6
2021-12-01,2438.3,679.6,1738.3,2247.5,221.9,834.7,475.3,424.9,108.26,745.35,2360.2,1504.65,368.75,928.15,3138.15,142.25,637.2,634.8,4606.35,2448.2,2344.85,1714.9,1953.35,1786.0,7273.25,1693.3,127.7,933.65,5571.0,1156.7,155.4,7038.7,727.7,722.25,707.95,3577.8,475.25,4752.2,7322.6,690.5,1587.6,3249.55,3535.25,1679.6,772.8
2021-12-02,2451.55,676.1,1775.82,2261.94,225.45,849.55,477.0,432.1,111.24,766.25,2386.5,1525.75,378.85,921.25,3180.6,144.0,646.75,646.8,4662.75,2472.7,2383.3,1748.25,1964.25,1789.2,7324.95,1732.25,128.7,945.55,5592.95,1184.7,160.88,7180.5,722.4,732.55,739.1,3642.9,479.1,4777.3,7323.2,698.2,1629.65,3328.4,3578.5,1723.85,773.25
2021-12-03,2455.55,673.0,1748.87,2193.98,221.65,836.95,473.15,424.65,111.8,751.8,2369.25,1513.55,385.9,912.05,3110.45,145.9,644.55,640.75,4596.5,2462.45,2343.65,1735.55,1914.2,1801.25,7208.7,1708.1,127.0,951.15,5432.4,1171.4,154.58,7069.25,716.3,718.35,737.45,3640.45,480.1,4757.05,7332.45,712.75,1593.3,3287.85,3553.75,1703.9,774.3
2021-12-06,2444.1,663.1,1689.35,2152.39,217.9,822.15,465.3,421.35,110.88,737.15,2325.3,1503.8,383.45,894.95,3038.3,143.35,642.85,624.5,4498.7,2420.0,2306.5,1695.3,1885.2,1782.65,7042.85,1645.6,124.35,915.65,5299.8,1136.55,151.5,6951.75,709.55,697.6,723.45,3536.4,467.2,4646.8,7214.6,716.55,1551.75,3249.75,3496.2,1660.75,747.6
2021-12-07,2471.8,687.0,1710.9,2169.93,220.65,825.95,476.7,442.5,114.88,743.7,2380.55,1525.7,387.8,889.25,3030.35,145.9,660.65,632.4,4520.7,2461.8,2321.6,1711.65,1937.15,1798.1,7186.6,1678.45,125.35,926.65,5314.65,1149.65,154.35,7103.15,734.65,698.85,744.7,3584.5,481.8,4624.8,7299.4,726.95,1576.65,3286.45,3474.2,1685.55,760.7
2021-12-08,2505.55,697.1,1762.17,2202.95,224.95,840.75,491.55,457.45,117.3,757.55,2405.55,1553.8,391.15,897.95,3108.5,148.4,672.95,641.7,4570.7,2490.65,2340.6,1753.35,1920.45,1825.05,7434.9,1715.5,127.25,945.3,5333.5,1171.6,153.6,7361.5,753.4,715.15,761.4,3626.9,493.9,4604.95,7423.95,728.1,1604.8,3332.05,3575.75,1716.25,772.15
2021-12-09,2542.95,693.95,1759.66,2237.89,235.4,851.1,488.65,455.65,117.68,759.75,2373.15,1526.85,393.75,894.5,3178.7,147.35,674.1,643.2,4594.25,2520.95,2339.75,1763.45,1916.35,1879.8,7421.75,1722.25,126.05,946.4,5232.8,1168.55,152.4,7440.3,755.0,713.95,769.75,3601.75,493.95,4576.95,7433.85,742.2,1611.2,3341.0,3623.9,1722.75,777.5
2021-12-10,2527.65,688.05,1771.11,2240.17,236.1,859.7,494.7,455.1,118.0,761.35,2339.35,1522.55,396.95,893.9,3283.15,147.55,679.55,638.25,4593.3,2526.85,2332.8,1759.25,1896.75,1873.4,7425.65,1740.4,126.15,944.75,5245.3,1162.2,151.99,7452.5,758.0,710.7,767.7,3636.8,494.45,4506.45,7440.45,737.45,1602.65,3344.75,3632.45,1749.2,769.65
2021-12-13,2496.7,704.0,1732.4,2195.25,234.6,843.1,487.8,458.25,116.53,762.6,2350.5,1511.15,392.35,891.3,3279.85,145.95,670.55,645.4,4599.8,2495.0,2304.35,1744.65,1873.1,1861.5,7516.4,1719.55,125.8,938.55,5206.7,1159.1,153.3,7218.75,754.0,703.1,758.45,3609.65,495.35,4530.4,7414.45,740.4,1638.15,3305.45,3588.75,1732.45,754.1
2021-12-14,2487.45,710.9,1712.35,2168.38,228.6,836.85,488.55,461.7,116.72,756.05,2354.85,1502.45,391.65,895.6,3297.5,146.9,670.3,646.9,4646.55,2483.8,2318.3,1752.15,1840.4,1865.7,7493.15,1720.1,126.35,946.05,5212.0,1162.35,159.19,7065.9,758.65,691.6,763.7,3623.8,489.4,4654.4,7386.4,747.05,1642.7,3291.65,3579.65,1722.0,739.5
2021-12-15,2493.35,712.5,1666.07,2162.05,224.05,846.2,484.8,458.35,115.41,775.1,2323.15,1500.0,384.3,895.7,3301.95,143.95,658.5,636.4,4600.3,2507.15,2320.95,1734.2,1867.4,1880.8,7567.95,1695.3,126.7,938.55,5192.55,1148.9,157.39,6847.25,752.25,685.45,745.5,3570.35,491.65,4588.7,7371.35,739.95,1641.6,3294.5,3541.6,1704.4,746.3
2021-12-16,2471.15,709.65,1670.33,2190.02,222.9,853.3,481.15,450.5,115.32,764.45,2357.25,1500.1,391.05,881.0,3298.6,145.35,662.15,644.3,4597.35,2471.1,2309.5,1771.6,1860.75,1873.9,7450.8,1702.05,127.4,928.3,5204.3,1159.75,156.15,7028.85,741.15,681.4,745.15,3581.6,491.95,4601.45,7413.75,733.9,1652.65,3253.15,3560.6,1717.3,740.25
2021-12-17,2459.0,688.9,1620.42,2132.21,217.95,834.6,467.8,450.15,113.21,768.95,2280.4,1473.05,384.7,860.2,3243.7,139.4,660.25,670.8,4517.95,2444.65,2230.25,1820.85,1793.8,1847.1,7296.6,1645.3,125.55,883.0,4786.7,1171.4,157.46,6901.1,728.3,666.05,723.95,3584.35,470.2,4511.45,7337.35,715.6,1642.85,3179.15,3536.15,1665.8,726.35
2021-12-20,2406.45,674.35,1582.62,2074.73,212.4,814.3,449.2,433.1,107.3,763.95,2239.35,1425.65,360.0,893.8,3239.45,134.0,642.6,665.95,4560.7,2356.65,2269.1,1798.9,1742.5,1799.35,7286.6,1589.95,121.75,846.1,4704.95,1159.9,157.39,6634.15,709.95,658.25,701.7,3556.9,447.05,4408.45,7160.85,708.3,1598.05,3105.2,3471.9,1616.45,709.55
2021-12-21,2416.65,665.85,1583.2,2105.61,212.5,812.2,446.0,445.45,110.51,778.55,2287.65,1441.8,364.2,886.75,3271.35,136.05,658.3,690.8,4620.9,2347.4,2272.85,1811.6,1736.55,1827.55,7315.15,1620.5,122.2,857.2,4847.6,1205.0,154.95,6577.55,720.35,667.0,725.6,3608.3,453.6,4405.7,7327.35,733.65,1632.95,3130.8,3505.75,1636.45,705.7
2021-12-22,2486.85,669.35,1594.59,2155.58,212.0,818.7,455.85,463.35,112.89,797.5,2299.75,1445.2,372.45,889.7,3280.1,136.8,661.0,685.65,4648.5,2348.8,2277.65,1824.7,1762.4,1871.0,7423.75,1658.1,122.55,871.75,4775.55,1222.8,151.16,6771.2,732.8,684.75,722.85,3630.75,470.5,4563.5,7377.25,754.3,1659.75,3135.85,3497.0,1638.6,714.95
2021-12-23,2480.25,678.8,1616.99,2154.8,217.3,826.85,461.8,461.3,112.77,792.45,2329.9,1444.1,377.35,909.75,3267.9,140.5,650.25,694.55,4694.8,2392.7,2300.65,1857.6,1775.6,1878.45,7387.15,1676.2,124.55,871.1,4877.55,1227.45,156.26,6917.75,731.3,678.75,731.3,3662.7,472.35,4478.5,7340.6,754.75,1683.8,3174.1,3554.6,1659.6,726.75
2021-12-24,2437.9,667.5,1592.05,2161.68,218.0,812.65,456.95,458.9,111.55,785.4,2319.45,1438.9,372.15,908.3,3284.8,138.5,651.3,698.45,4638.65,2392.45,2296.95,1863.5,1748.4,1859.4,7317.1,1698.2,121.25,861.15,4842.5,1265.2,154.05,6852.0,727.1,677.05,722.4,3670.9,467.6,4447.25,7224.8,746.85,1723.8,3152.05,3541.3,1610.9,718.95
2021-12-27,2438.95,672.15,1601.31,2159.36,217.55,818.55,458.05,452.8,112.18,794.1,2331.3,1450.8,374.4,930.25,3272.4,137.35,653.05,699.6,4736.9,2402.0,2301.4,1866.15,1773.45,1866.2,7289.5,1730.2,121.85,855.25,4840.05,1267.2,154.58,6890.75,736.0,675.75,723.2,3696.1,471.15,4473.2,7245.05,756.6,1785.0,3154.1,3513.2,1602.55,718.5
2021-12-28,2480.4,675.45,1610.09,2185.0,220.05,838.7,461.2,458.15,112.75,815.1,2379.85,1460.8,380.4,933.3,3368.2,139.5,657.35,705.45,4743.8,2417.8,2309.1,1888.0,1774.9,1899.5,7297.45,1751.0,124.1,852.65,4844.2,1283.9,154.2,6906.65,735.8,680.05,729.25,3706.55,480.2,4525.35,7406.1,761.75,1806.1,3176.05,3550.65,1621.95,726.95
2021-12-29,2562.25,670.5,1624.91,2188.74,216.75,832.7,454.4,454.25,111.63,838.8,2402.15,1453.85,381.1,935.55,3367.45,138.9,655.9,703.7,4833.15,2433.25,2306.85,1885.55,1764.2,1894.85,7350.05,1718.05,123.15,870.0,4976.6,1291.9,153.45,6911.65,735.7,676.85,722.75,3694.7,476.0,4621.6,7420.95,758.35,1786.85,3262.5,3559.6,1604.65,726.65
2021-12-30,2557.0,668.85,1616.76,2149.2,216.0,829.3,451.7,449.65,110.1,834.45,2437.3,1461.5,377.95,952.75,3365.7,140.5,645.8,714.1,4904.7,2431.9,2325.6,1892.85,1755.25,1885.7,7282.25,1696.4,126.9,885.4,4970.75,1317.05,154.01,6871.1,735.7,679.35,724.25,3733.75,470.4,4627.9,7397.2,746.65,1799.95,3200.8,3573.9,1593.65,728.0
2021-12-31,2591.9,678.55,1640.62,2157.45,218.05,837.15,460.45,475.55,111.15,845.7,2522.4,1479.4,385.45,944.1,3382.95,142.4,655.95,715.35,4907.0,2462.1,2360.15,1887.75,1796.1,1895.9,7426.45,1709.45,124.4,888.15,5013.4,1319.1,153.3,6977.3,740.15,683.8,730.3,3738.35,482.4,4678.2,7591.05,747.1,1790.55,3249.25,3606.0,1622.25,743.45
2022-01-03,2718.8,696.35,1698.13,2189.97,219.1,829.8,470.8,478.05,114.25,848.95,2523.85,1519.65,386.1,930.5,3422.4,143.05,667.05,718.7,4853.15,2476.6,2361.3,1898.45,1824.45,1922.85,7523.9,1717.15,126.0,912.3,4990.5,1326.15,153.75,7219.6,764.7,691.3,736.6,3817.75,497.6,4651.25,7723.9,764.2,1784.8,3277.1,3617.55,1661.6,748.0
2022-01-04,2705.0,709.15,1713.55,2239.39,220.25,831.85,483.5,476.1,114.88,837.7,2583.0,1528.55,385.95,924.25,3459.3,147.8,670.4,721.5,4835.45,2484.9,2401.25,1899.15,1852.6,1937.55,7630.1,1719.0,132.9,904.4,4964.6,1333.45,157.95,7343.0,772.85,697.45,739.25,3884.75,489.6,4621.7,7650.35,761.75,1789.8,3289.15,3638.45,1692.0,738.85
2022-01-05,2778.6,726.9,1798.84,2249.87,220.55,839.5,492.4,475.35,117.76,835.1,2576.15,1564.85,394.7,928.55,3526.8,150.35,694.5,713.5,4790.4,2506.0,2415.8,1844.65,1922.15,1948.6,7775.35,1715.45,132.0,903.95,4973.25,1310.75,156.49,7670.8,788.05,700.0,754.9,3860.95,489.75,4558.45,7659.55,764.5,1737.55,3358.55,3659.7,1747.05,733.6
2022-01-06,2817.15,730.3,1798.65,2201.49,218.7,839.85,491.7,479.1,116.33,829.6,2595.9,1539.75,395.8,922.0,3514.65,150.8,673.95,705.75,4739.45,2496.0,2391.4,1817.8,1891.9,1924.5,7882.1,1713.1,130.9,921.7,4964.45,1284.9,154.46,7748.25,785.05,710.4,739.8,3807.45,488.85,4489.15,7458.55,782.75,1692.1,3418.2,3675.1,1720.55,725.45
2022-01-07,2824.4,730.6,1775.69,2219.26,218.4,829.0,491.25,493.5,116.04,828.95,2572.7,1550.55,396.2,914.75,3576.3,157.05,672.85,711.5,4708.4,2499.1,2416.15,1814.3,1904.25,1904.9,7906.0,1699.1,131.35,922.25,5021.85,1290.55,153.9,7659.35,793.25,704.7,736.1,3853.5,490.6,4516.7,7557.95,788.95,1703.85,3392.5,3737.35,1797.65,736.1
2022-01-10,2815.5,742.8,1779.88,2221.08,223.3,841.95,503.65,492.9,116.91,826.7,2657.5,1559.15,397.55,916.2,3553.5,158.35,672.1,693.5,4699.05,2578.1,2407.05,1850.75,1947.95,1953.1,8125.6,1752.6,131.85,920.85,5065.25,1288.1,153.0,7731.3,810.75,704.95,738.85,3879.85,503.7,4465.8,7585.15,821.6,1716.0,3435.1,3768.3,1838.85,731.9
2022-01-11,2794.35,743.25,1779.95,2237.07,221.95,841.4,505.95,486.35,113.03,832.4,2653.35,1565.9,391.15,915.95,3538.75,160.95,645.7,694.15,4669.25,2568.25,2403.65,1855.6,1936.8,1961.15,8143.85,1843.9,132.3,917.95,5059.05,1343.65,152.89,7669.85,810.65,703.45,765.1,3915.9,501.3,4516.55,7606.3,819.55,1737.15,3436.75,3743.35,1846.9,738.65
2022-01-12,2815.9,746.85,1793.53,2296.79,222.75,880.55,510.25,497.95,114.72,836.2,2612.95,1556.65,388.7,906.2,3543.8,164.95,657.05,691.35,4693.4,2590.5,2413.15,1877.45,1956.6,1974.2,8170.75,1830.1,133.85,941.55,5014.4,1352.15,153.71,7774.5,823.75,730.2,763.55,3859.9,507.25,4492.9,7658.7,822.4,1730.45,3440.1,3700.2,1874.0,736.1
2022-01-13,2832.7,740.7,1822.5,2309.72,223.95,896.0,511.35,507.5,122.12,865.5,2619.25,1528.0,394.5,924.05,3456.25,163.95,687.85,649.75,4725.95,2593.6,2414.2,1896.8,1926.35,2018.4,8077.05,1853.35,134.95,927.1,4983.35,1334.25,156.0,7808.35,824.7,731.8,772.2,3897.9,511.95,4590.05,7606.8,841.0,1718.8,3451.0,3749.05,1856.85,730.2
2022-01-14,2819.7,721.7,1820.97,2313.1,222.6,881.2,508.35,506.35,121.36,859.75,2592.75,1545.15,398.45,921.5,3364.4,161.05,682.7,639.8,4689.2,2569.7,2363.7,1929.35,1938.2,2044.75,8084.2,1870.25,135.35,920.05,4974.05,1337.2,155.81,7832.2,820.0,720.6,780.1,3968.15,509.9,4616.6,7660.55,824.65,1737.75,3432.8,3712.05,1857.3,762.5
2022-01-17,2844.3,712.65,1837.06,2325.17,224.6,900.8,514.0,505.95,122.98,853.2,2597.55,1521.5,400.55,910.2,3378.65,165.85,699.4,646.65,4672.4,2701.5,2389.55,1939.5,1937.45,2069.4,8265.5,1877.8,136.6,920.5,4911.75,1258.75,154.76,7852.6,819.3,728.6,779.05,4019.15,525.0,4630.35,7870.1,824.75,1722.4,3489.75,3665.15,1918.7,765.1
2022-01-18,2736.25,725.2,1815.36,2297.43,220.75,892.15,506.8,496.0,119.48,846.7,2600.6,1529.25,398.1,902.15,3373.7,163.85,680.2,633.3,4693.55,2692.85,2369.5,1920.75,1942.15,2022.2,7915.15,1840.95,135.0,899.65,4615.8,1219.75,153.86,7744.0,823.1,714.35,762.95,3990.6,510.8,4527.15,7555.9,799.1,1660.75,3400.95,3621.9,1852.25,731.45
